date,year,week,month,yearMinus2000,dailyrainfall,dayOfYear,seasonalEffect,mu,y
2007-09-17,2007,38,9,7,9.74230580031872,260,-0.835925479418637,0.635153727315487,0
2007-09-18,2007,38,9,7,9.27858990384266,261,-0.845249057353063,0.626332695856092,4
2007-09-19,2007,38,9,7,6.76886170869693,262,-0.854322169749827,0.61786625881755,0
2007-09-20,2007,38,9,7,1.91208021016791,263,-0.863142128049912,0.609745762137131,2
2007-09-21,2007,38,9,7,4.36861075693741,264,-0.871706318709322,0.601962891220605,0
2007-09-22,2007,38,9,7,8.67734239436686,265,-0.880012203973536,0.594509664800257,0
2007-09-23,2007,38,9,7,0.0226414855569601,266,-0.888057322629493,0.587378428879071,0
2007-09-24,2007,39,9,7,3.66914983373135,267,-0.895839290734909,0.580561850775917,0
2007-09-25,2007,39,9,7,9.63302073068917,268,-0.903355802324684,0.574052913285477,2
2007-09-26,2007,39,9,7,1.13676124950871,269,-0.910604630094216,0.56784490896544,0
2007-09-27,2007,39,9,7,0.283376292791218,270,-0.917583626059393,0.561931434562558,1
2007-09-28,2007,39,9,7,6.83546699816361,271,-0.924290722193093,0.556306385588087,0
2007-09-29,2007,39,9,7,2.33874859055504,272,-0.930723931037979,0.550963951052307,1
2007-09-30,2007,39,9,7,1.2171306158416,273,-0.936881346295431,0.545898608366897,0
2007-10-01,2007,40,10,7,3.89235552633181,274,-0.942761143390421,0.541105118423202,1
2007-10-02,2007,40,10,7,2.92281640926376,275,-0.948361580012172,0.536578520853664,1
2007-10-03,2007,40,10,7,5.8458238421008,276,-0.953680996630445,0.532314129483009,0
2007-10-04,2007,40,10,7,9.29830099688843,277,-0.958717816987296,0.52830752797516,0
2007-10-05,2007,40,10,7,1.02336456533521,278,-0.963470548564149,0.524554565681259,0
2007-10-06,2007,40,10,7,9.47189250960946,279,-0.967937783024064,0.521051353693621,0
2007-10-07,2007,40,10,7,0.904287581797689,280,-0.972118196629061,0.517794261109993,0
2007-10-08,2007,41,10,7,1.91546111600474,281,-0.976010550632368,0.514779911511974,0
2007-10-09,2007,41,10,7,0.646953266113997,282,-0.97961369164549,0.51200517966109,1
2007-10-10,2007,41,10,7,8.03862824803218,283,-0.982926551979982,0.509467188415583,2
2007-10-11,2007,41,10,7,7.85662568174303,284,-0.98594814996383,0.507163305870673,0
2007-10-12,2007,41,10,7,4.0962127991952,285,-0.98867759023234,0.505091142724684,0
2007-10-13,2007,41,10,7,2.50103872036561,286,-0.991114063993455,0.503248549873151,0
2007-10-14,2007,41,10,7,6.97195766028017,287,-0.993256849267414,0.501633616232768,2
2007-10-15,2007,42,10,7,0.408402734901756,288,-0.995105311100697,0.50024466679677,0
2007-10-16,2007,42,10,7,5.19262218847871,289,-0.99665890175417,0.499080260923116,0
2007-10-17,2007,42,10,7,9.90518434671685,290,-0.997917160865392,0.498139190856658,0
2007-10-18,2007,42,10,7,2.60439946781844,291,-0.998879715585034,0.497420480486261,0
2007-10-19,2007,42,10,7,0.799480981659144,292,-0.999546280687357,0.496923384337672,0
2007-10-20,2007,42,10,7,6.80527092656121,293,-0.999916658654738,0.496647386802773,0
2007-10-21,2007,42,10,7,8.0205240380019,294,-0.99999073973619,0.496592201605692,0
2007-10-22,2007,43,10,7,0.326692219823599,295,-0.999768501979891,0.496757771506092,1
2007-10-23,2007,43,10,7,9.50525769265369,296,-0.999250011239683,0.497144268239821,1
2007-10-24,2007,43,10,7,9.42407570546493,297,-0.998435421155564,0.497752092696957,0
2007-10-25,2007,43,10,7,4.12429540418088,298,-0.997324973108156,0.498581875337134,0
2007-10-26,2007,43,10,7,2.92888052063063,299,-0.995918996147179,0.499634476841919,0
2007-10-27,2007,43,10,7,0.354841414373368,300,-0.994217906893952,0.500910989003808,1
2007-10-28,2007,43,10,7,1.63086251821369,301,-0.992222209417932,0.502412735851332,0
2007-10-29,2007,44,10,7,2.76603211648762,302,-0.989932495087353,0.504141275009516,1
2007-10-30,2007,44,10,7,4.39340289449319,303,-0.987349442393986,0.506098399294838,1
2007-10-31,2007,44,10,7,5.75170817784965,304,-0.984473816752092,0.508286138543606,0
2007-11-01,2007,44,11,7,9.75572362774983,305,-0.981306470271609,0.51070676167248,1
2007-11-02,2007,44,11,7,2.69481133902445,306,-0.977848341505657,0.513362778969657,0
2007-11-03,2007,44,11,7,8.3562997658737,307,-0.974100455172421,0.516256944615,0
2007-11-04,2007,44,11,7,3.63923597149551,308,-0.970063921851507,0.519392259427132,1
2007-11-05,2007,45,11,7,3.29360078787431,309,-0.965739937654855,0.522771973835227,1
2007-11-06,2007,45,11,7,6.35942508466542,310,-0.961129783872301,0.52639959107294,0
2007-11-07,2007,45,11,7,4.04162427643314,311,-0.956234826591906,0.530278870591572,2
2007-11-08,2007,45,11,7,3.20167663041502,312,-0.951056516295154,0.534413831689187,0
2007-11-09,2007,45,11,7,4.89585768664256,313,-0.945596387427143,0.538808757352017,1
2007-11-10,2007,45,11,7,1.50235045235604,314,-0.939856057941895,0.543468198304054,0
2007-11-11,2007,45,11,7,3.92884538276121,315,-0.933837228822925,0.54839697726021,1
2007-11-12,2007,46,11,7,9.68856499530375,316,-0.927541683579197,0.553600193377985,1
2007-11-13,2007,46,11,7,1.6014757938683,317,-0.920971287716635,0.559083226901934,0
2007-11-14,2007,46,11,7,3.31829956965521,318,-0.914127988185334,0.56485174399469,0
2007-11-15,2007,46,11,7,6.31085081258789,319,-0.907013812802636,0.570911701747593,0
2007-11-16,2007,46,11,7,5.54267324274406,320,-0.899630869652243,0.577269353363298,1
2007-11-17,2007,46,11,7,7.18451743712649,321,-0.891981346459549,0.583931253501939,1
2007-11-18,2007,46,11,7,2.3340404452756,322,-0.884067509943364,0.59090426378165,0
2007-11-19,2007,47,11,7,3.34010164951906,323,-0.875891705144243,0.598195558423318,2
2007-11-20,2007,47,11,7,4.50117050902918,324,-0.867456354729597,0.605812630028528,0
2007-11-21,2007,47,11,7,5.76296520419419,325,-0.858763958275803,0.613763295478648,2
2007-11-22,2007,47,11,7,8.85700419778004,326,-0.849817091527528,0.622055701941924,1
2007-11-23,2007,47,11,7,8.92381299519911,327,-0.840618405634478,0.630698332974319,0
2007-11-24,2007,47,11,7,9.87392620416358,328,-0.831170626365808,0.6397000146986,0
2007-11-25,2007,47,11,7,1.93286281777546,329,-0.821476553302415,0.649069922044917,0
2007-11-26,2007,48,11,7,5.71201899554581,330,-0.811539059007361,0.658817585034712,1
2007-11-27,2007,48,11,7,0.635945405811071,331,-0.801361088174677,0.668952895088405,0
2007-11-28,2007,48,11,7,7.84656967734918,332,-0.790945656756778,0.679486111335739,0
2007-11-29,2007,48,11,7,5.50088523188606,333,-0.780295851070776,0.69042786690609,0
2007-11-30,2007,48,11,7,1.94904612377286,334,-0.769414826883938,0.701789175174377,1
2007-12-01,2007,48,12,7,6.88277630601078,335,-0.758305808478563,0.713581435936398,4
2007-12-02,2007,48,12,7,0.554507395718247,336,-0.746972087696555,0.72581644148564,0
2007-12-03,2007,49,12,7,1.53499426553026,337,-0.735417022963986,0.738506382561629,0
2007-12-04,2007,49,12,7,2.52098055789247,338,-0.723644038295912,0.751663854137911,1
2007-12-05,2007,49,12,7,2.03376644290984,339,-0.711656622281775,0.765301861015639,0
2007-12-06,2007,49,12,7,3.49545718170702,340,-0.699458327051647,0.779433823186627,0
2007-12-07,2007,49,12,7,9.25355960614979,341,-0.687052767223667,0.794073580927409,1
2007-12-08,2007,49,12,7,1.68629826977849,342,-0.674443618832946,0.809235399583622,1
2007-12-09,2007,49,12,7,6.94131422787905,343,-0.661634618242279,0.824933974001552,1
2007-12-10,2007,50,12,7,5.83516366081312,344,-0.648629561034982,0.841184432561311,0
2007-12-11,2007,50,12,7,7.88508254103363,345,-0.635432300890178,0.858002340763536,0
2007-12-12,2007,50,12,7,3.90855743782595,346,-0.622046748440868,0.875403704318998,0
2007-12-13,2007,50,12,7,3.17505317274481,347,-0.608476870115126,0.893404971687836,1
2007-12-14,2007,50,12,7,0.677369758486748,348,-0.594726686960764,0.912023036012519,0
2007-12-15,2007,50,12,7,4.35972305946052,349,-0.580800273453801,0.931275236385954,0
2007-12-16,2007,50,12,7,3.3990209014155,350,-0.566701756291118,0.951179358393416,1
2007-12-17,2007,51,12,7,5.44193960959092,351,-0.55243531316762,0.97175363386434,1
2007-12-18,2007,51,12,7,1.09071289887652,352,-0.538005171538299,0.993016739767205,0
2007-12-19,2007,51,12,7,0.894525607582182,353,-0.52341560736555,1.01498779617816,0
2007-12-20,2007,51,12,7,7.23911511013284,354,-0.508670943852104,1.0376863632513,1
2007-12-21,2007,51,12,7,4.07436058856547,355,-0.493775550159977,1.06113243711591,0
2007-12-22,2007,51,12,7,8.70365153532475,356,-0.478733840115788,1.08534644462355,3
2007-12-23,2007,51,12,7,7.21597777213901,357,-0.463550270902851,1.11034923686514,0
2007-12-24,2007,52,12,7,7.37295626662672,358,-0.448229341740411,1.13616208137629,1
2007-12-25,2007,52,12,7,4.21842352021486,359,-0.432775592550432,1.16280665294641,2
2007-12-26,2007,52,12,7,9.74186459323391,360,-0.417193602612317,1.19030502294546,3
2007-12-27,2007,52,12,7,6.5771847567521,361,-0.401487989205974,1.21867964708015,2
2007-12-28,2007,52,12,7,1.21982030337676,362,-0.385663406243607,1.24795335148967,2
2007-12-29,2007,52,12,7,4.92661769501865,363,-0.369724542890673,1.27814931708982,2
2007-12-30,2007,52,12,7,8.87313577579334,364,-0.353676122176372,1.30929106207294,1
2007-12-31,2008,1,12,8,0.550670532975346,365,-0.337522899594114,1.48247894675054,0
2008-01-01,2008,1,1,8,3.6600385629572,1,-0.321269661692364,1.51906574958777,2
2008-01-02,2008,1,1,8,0.443739851471037,2,-0.304921224656289,1.55677778550359,0
2008-01-03,2008,1,1,8,7.71539337700233,3,-0.288482432880609,1.59564229932625,1
2008-01-04,2008,1,1,8,0.135908648371696,4,-0.271958157534106,1.63568677773591,0
2008-01-05,2008,1,1,8,1.73679574625567,5,-0.255353295116187,1.67693891552328,1
2008-01-06,2008,1,1,8,0.947368869092315,6,-0.23867276600595,1.71942657909103,0
2008-01-07,2008,2,1,8,8.27284245984629,7,-0.221921513004166,1.76317776710026,1
2008-01-08,2008,2,1,8,8.03615258540958,8,-0.205104499868619,1.80822056816766,1
2008-01-09,2008,2,1,8,6.1155408853665,9,-0.188226709843244,1.85458311552239,4
2008-01-10,2008,2,1,8,1.18519539479166,10,-0.171293144181478,1.90229353853671,3
2008-01-11,2008,2,1,8,8.86039349483326,11,-0.154308820664281,1.95137991104898,0
2008-01-12,2008,2,1,8,3.19937195628881,12,-0.137278772113265,2.00187019640424,4
2008-01-13,2008,2,1,8,2.47400530148298,13,-0.120208044899353,2.05379218914423,6
2008-01-14,2008,3,1,8,8.36839553900063,14,-0.103101697447435,2.10717345328647,0
2008-01-15,2008,3,1,8,3.94847176736221,15,-0.0859647987374465,2.16204125714092,3
2008-01-16,2008,3,1,8,2.64864931348711,16,-0.0688024268023199,2.21842250462212,3
2008-01-17,2008,3,1,8,5.24777711834759,17,-0.0516196672232538,2.27634366302572,4
2008-01-18,2008,3,1,8,3.64807873498648,18,-0.0344216116227457,2.33583068724954,3
2008-01-19,2008,3,1,8,5.06324872840196,19,-0.0172133561558347,2.39690894045233,4
2008-01-20,2008,3,1,8,1.40856152400374,20,0,2.45960311115695,0
2008-01-21,2008,4,1,8,1.57486139098182,21,0.0172133561558347,2.52393712681938,3
2008-01-22,2008,4,1,8,7.42628653300926,22,0.0344216116227457,2.58993406390103,5
2008-01-23,2008,4,1,8,8.36954600876197,23,0.0516196672232538,2.65761605449844,3
2008-01-24,2008,4,1,8,3.90134907094762,24,0.0688024268023199,2.72700418960248,2
2008-01-25,2008,4,1,8,3.51375866681337,25,0.0859647987374465,2.79811841907818,2
2008-01-26,2008,4,1,8,8.98496004985645,26,0.103101697447435,2.87097744847609,3
2008-01-27,2008,4,1,8,7.03395267715678,27,0.120208044899353,2.94559863280701,4
2008-01-28,2008,5,1,8,3.77992545254529,28,0.137278772113265,3.02199786743383,2
2008-01-29,2008,5,1,8,3.8992697163485,29,0.154308820664281,3.10018947625678,5
2008-01-30,2008,5,1,8,6.50197142735124,30,0.171293144181478,3.18018609739192,2
2008-01-31,2008,5,1,8,8.1935789086856,31,0.188226709843244,3.26199856656675,2
2008-02-01,2008,5,2,8,2.04176697414368,32,0.205104499868619,3.34563579848187,4
2008-02-02,2008,5,2,8,7.07332390127704,33,0.221921513004166,3.43110466641276,1
2008-02-03,2008,5,2,8,6.6714725876227,34,0.23867276600595,3.51840988035156,5
2008-02-04,2008,6,2,8,4.65865003876388,35,0.255353295116187,3.60755386401489,3
2008-02-05,2008,6,2,8,5.41538174729794,36,0.271958157534106,3.6985366310699,1
2008-02-06,2008,6,2,8,6.85831396840513,37,0.288482432880609,3.79135566095695,3
2008-02-07,2008,6,2,8,7.65562550863251,38,0.304921224656289,3.8860057747137,8
2008-02-08,2008,6,2,8,9.07288708491251,39,0.321269661692364,3.98247901123084,6
2008-02-09,2008,6,2,8,5.94710266683251,40,0.337522899594113,4.08076450439532,8
2008-02-10,2008,6,2,8,6.4473468111828,41,0.353676122176372,4.18084836160154,2
2008-02-11,2008,7,2,8,5.37065570242703,42,0.369724542890673,4.2827135441348,2
2008-02-12,2008,7,2,8,1.17236389312893,43,0.385663406243607,4.38633974995381,8
2008-02-13,2008,7,2,8,1.96757229277864,44,0.401487989205973,4.49170329942107,5
2008-02-14,2008,7,2,8,7.92141544865444,45,0.417193602612317,4.59877702454929,8
2008-02-15,2008,7,2,8,1.9733929540962,46,0.432775592550431,4.70753016235064,8
2008-02-16,2008,7,2,8,6.0708243586123,47,0.448229341740411,4.81792825289183,2
2008-02-17,2008,7,2,8,4.21858048066497,48,0.463550270902851,4.92993304267211,3
2008-02-18,2008,8,2,8,6.44676855532453,49,0.478733840115789,5.04350239395297,8
2008-02-19,2008,8,2,8,1.8776289653033,50,0.493775550159977,5.15859020067752,3
2008-02-20,2008,8,2,8,9.39000220969319,51,0.508670943852104,5.27514631162361,5
2008-02-21,2008,8,2,8,0.383661121595651,52,0.52341560736555,5.39311646143809,6
2008-02-22,2008,8,2,8,1.02912561269477,53,0.5380051715383,5.51244221019927,2
2008-02-23,2008,8,2,8,3.50527517963201,54,0.55243531316762,5.63306089215137,3
2008-02-24,2008,8,2,8,1.40976896509528,55,0.566701756291118,5.75490557424725,2
2008-02-25,2008,9,2,8,8.37555410573259,56,0.580800273453801,5.8779050251247,7
2008-02-26,2008,9,2,8,6.18558793095872,57,0.594726686960763,6.00198369512681,3
2008-02-27,2008,9,2,8,8.64155089482665,58,0.608476870115126,6.12706170795728,8
2008-02-28,2008,9,2,8,3.06561255827546,59,0.622046748440868,6.2530548645388,9
2008-02-29,2008,9,2,8,0.0540798483416438,60,0.635432300890177,6.37987465961449,4
2008-03-01,2008,9,3,8,3.44227419933304,61,0.648629561034981,6.50742831160064,9
2008-03-02,2008,9,3,8,1.91766758682206,62,0.661634618242278,6.63561880616265,11
2008-03-03,2008,10,3,8,4.52046738471836,63,0.674443618832946,6.76434495394507,10
2008-03-04,2008,10,3,8,4.65205577434972,64,0.687052767223667,6.8935014628419,9
2008-03-05,2008,10,3,8,5.4448906914331,65,0.699458327051647,7.02297902514365,7
2008-03-06,2008,10,3,8,3.52581558283418,66,0.711656622281775,7.15266441984431,7
2008-03-07,2008,10,3,8,7.43348571704701,67,0.723644038295912,7.28244063033377,3
2008-03-08,2008,10,3,8,5.06269461475313,68,0.735417022963986,7.41218697763982,5
2008-03-09,2008,10,3,8,4.55257062101737,69,0.746972087696555,7.54177926931888,7
2008-03-10,2008,11,3,8,8.17263071192429,70,0.758305808478562,7.67108996402633,7
2008-03-11,2008,11,3,8,4.85483268508688,71,0.769414826883938,7.79998835172551,9
2008-03-12,2008,11,3,8,3.8577039167285,72,0.780295851070776,7.92834074942074,12
2008-03-13,2008,11,3,8,8.62536495784298,73,0.790945656756777,8.05601071222262,7
2008-03-14,2008,11,3,8,0.120877262670547,74,0.801361088174677,8.18285925947565,9
2008-03-15,2008,11,3,8,2.863735165447,75,0.811539059007361,8.30874511559795,14
2008-03-16,2008,11,3,8,4.22521743457764,76,0.821476553302414,8.4335249652015,9
2008-03-17,2008,12,3,8,2.29475295636803,77,0.831170626365808,8.55705372197982,5
2008-03-18,2008,12,3,8,0.886708628386259,78,0.840618405634478,8.67918481076768,7
2008-03-19,2008,12,3,8,2.2943693283014,79,0.849817091527528,8.79977046209642,1
2008-03-20,2008,12,3,8,5.76192195527256,80,0.858763958275803,8.9186620184876,6
2008-03-21,2008,12,3,8,4.25849238876253,81,0.867456354729597,9.03571025164897,9
2008-03-22,2008,12,3,8,6.32490213261917,82,0.875891705144243,9.15076568966016,10
2008-03-23,2008,12,3,8,4.46601874195039,83,0.884067509943364,9.26367895316105,10
2008-03-24,2008,13,3,8,8.94270176300779,84,0.891981346459549,9.37430109948555,12
2008-03-25,2008,13,3,8,1.7306030378677,85,0.899630869652243,9.48248397361609,13
2008-03-26,2008,13,3,8,7.46961111901328,86,0.907013812802636,9.58808056477233,9
2008-03-27,2008,13,3,8,3.63367451354861,87,0.914127988185334,9.69094536738947,13
2008-03-28,2008,13,3,8,3.46050924388692,88,0.920971287716635,9.7909347451902,10
2008-03-29,2008,13,3,8,9.40248070051894,89,0.927541683579197,9.88790729700798,7
2008-03-30,2008,13,3,8,4.56202866043896,90,0.933837228822925,9.98172422297991,7
2008-03-31,2008,14,3,8,4.3041907530278,91,0.939856057941895,10.0722496896952,8
2008-04-01,2008,14,4,8,4.53061356442049,92,0.945596387427143,10.1593511928592,6
2008-04-02,2008,14,4,8,7.28530666790903,93,0.951056516295153,10.2428999160165,5
2008-04-03,2008,14,4,8,0.189801785163581,94,0.956234826591906,10.3227710838649,7
2008-04-04,2008,14,4,8,3.97920072311536,95,0.961129783872301,10.3988443086931,12
2008-04-05,2008,14,4,8,1.18529365165159,96,0.965739937654855,10.4710039284787,5
2008-04-06,2008,14,4,8,4.9627511901781,97,0.970063921851507,10.5391393352006,10
2008-04-07,2008,15,4,8,3.25038152979687,98,0.97410045517242,10.6031452919426,13
2008-04-08,2008,15,4,8,3.32084864843637,99,0.977848341505657,10.6629222373965,13
2008-04-09,2008,15,4,8,5.99763246718794,100,0.981306470271609,10.7183765764153,11
2008-04-10,2008,15,4,8,8.03977146046236,101,0.984473816752092,10.7694209553141,10
2008-04-11,2008,15,4,8,9.98611254850402,102,0.987349442393986,10.8159745206747,6
2008-04-12,2008,15,4,8,0.793448588810861,103,0.989932495087353,10.857963160473,6
2008-04-13,2008,15,4,8,0.547767195384949,104,0.992222209417932,10.8953197264231,11
2008-04-14,2008,16,4,8,0.489502158015966,105,0.994217906893952,10.9279842365079,11
2008-04-15,2008,16,4,8,5.47957489732653,106,0.995918996147179,10.9559040567553,6
2008-04-16,2008,16,4,8,1.87351453583688,107,0.997324973108156,10.9790340614082,15
2008-04-17,2008,16,4,8,3.46363855525851,108,0.998435421155564,10.9973367707363,12
2008-04-18,2008,16,4,8,8.51597275119275,109,0.999250011239683,11.0107824658386,9
2008-04-19,2008,16,4,8,3.94339454127476,110,0.999768501979891,11.0193492798936,9
2008-04-20,2008,16,4,8,4.88465313799679,111,0.99999073973619,11.0230232654231,10
2008-04-21,2008,17,4,8,5.43767716735601,112,0.999916658654738,11.0217984372502,10
2008-04-22,2008,17,4,8,4.19218537863344,113,0.999546280687357,11.0156767909467,11
2008-04-23,2008,17,4,8,3.75628420850262,114,0.998879715585034,11.0046682966814,10
2008-04-24,2008,17,4,8,8.85178182972595,115,0.997917160865392,10.9887908684992,14
2008-04-25,2008,17,4,8,7.04909450607374,116,0.99665890175417,10.9680703091771,12
2008-04-26,2008,17,4,8,9.18382910080254,117,0.995105311100698,10.9425402309207,15
2008-04-27,2008,17,4,8,1.05193225666881,118,0.993256849267414,10.9122419522761,7
2008-04-28,2008,18,4,8,8.31988237099722,119,0.991114063993455,10.8772243717483,15
2008-04-29,2008,18,4,8,0.653922280762345,120,0.988677590232341,10.8375438187221,9
2008-04-30,2008,18,4,8,6.5731809544377,121,0.98594814996383,10.7932638823895,11
2008-05-01,2008,18,5,8,6.14700171397999,122,0.982926551979982,10.7444552194831,12
2008-05-02,2008,18,5,8,2.70623291144148,123,0.97961369164549,10.6911953417162,8
2008-05-03,2008,18,5,8,8.16304729320109,124,0.976010550632368,10.6335683839129,7
2008-05-04,2008,18,5,8,1.85010488610715,125,0.972118196629061,10.5716648538992,11
2008-05-05,2008,19,5,8,9.83058760873973,126,0.967937783024064,10.5055813652984,9
2008-05-06,2008,19,5,8,8.67605292703956,127,0.963470548564149,10.4354203544449,15
2008-05-07,2008,19,5,8,7.40682660834864,128,0.958717816987296,10.3612897826899,10
2008-05-08,2008,19,5,8,7.99493187339976,129,0.953680996630446,10.2833028254267,11
2008-05-09,2008,19,5,8,7.00144520262256,130,0.948361580012172,10.2015775492066,5
2008-05-10,2008,19,5,8,0.27529975399375,131,0.942761143390421,10.1162365783537,13
2008-05-11,2008,19,5,8,8.97945318603888,132,0.936881346295431,10.0274067525158,13
2008-05-12,2008,20,5,8,1.76508001983166,133,0.930723931037979,9.93521877660472,10
2008-05-13,2008,20,5,8,4.702469620388,134,0.924290722193093,9.83980686459412,11
2008-05-14,2008,20,5,8,8.20402914658189,135,0.917583626059394,9.74130837864314,10
2008-05-15,2008,20,5,8,0.946835165377706,136,0.910604630094216,9.63986346500882,10
2008-05-16,2008,20,5,8,9.76680818945169,137,0.903355802324685,9.53561468819689,6
2008-05-17,2008,20,5,8,2.55588380619884,138,0.895839290734909,9.42870666477879,17
2008-05-18,2008,20,5,8,4.94120194809511,139,0.888057322629493,9.31928569827371,11
2008-05-19,2008,21,5,8,5.80725400475785,140,0.880012203973536,9.20749941645832,6
2008-05-20,2008,21,5,8,8.3400209620595,141,0.871706318709322,9.09349641242443,9
2008-05-21,2008,21,5,8,2.05669680377468,142,0.863142128049912,8.97742589065526,12
2008-05-22,2008,21,5,8,5.67633724072948,143,0.854322169749827,8.85943731933678,6
2008-05-23,2008,21,5,8,3.92530393321067,144,0.845249057353063,8.73968009006017,15
2008-05-24,2008,21,5,8,9.6801649639383,145,0.835925479418637,8.61830318600688,8
2008-05-25,2008,21,5,8,8.32933692727238,146,0.82635419872391,8.49545485963908,10
2008-05-26,2008,22,5,8,6.97039455641061,147,0.816538051445916,8.37128232084546,9
2008-05-27,2008,22,5,8,2.51229282701388,148,0.806479946320945,8.24593143641711,4
2008-05-28,2008,22,5,8,4.4391081109643,149,0.796182863782616,8.1195464416504,11
2008-05-29,2008,22,5,8,7.35543209128082,150,0.785649855078715,7.99226966479377,8
2008-05-30,2008,22,5,8,6.57116205431521,151,0.774884041367041,7.86424126497448,11
2008-05-31,2008,22,5,8,6.48556357715279,152,0.763888612790543,7.73559898415959,9
2008-06-01,2008,22,6,8,5.89037620462477,153,0.752666827532008,7.60647791362346,13
2008-06-02,2008,23,6,8,2.59787270566449,154,0.741222010848596,7.47701027531256,6
2008-06-03,2008,23,6,8,7.58992034941912,155,0.729557554086488,7.34732521841748,6
2008-06-04,2008,23,6,8,9.49622260639444,156,0.717676913675962,7.21754863138285,3
2008-06-05,2008,23,6,8,9.03489071410149,157,0.705583610107178,7.08780296950797,9
2008-06-06,2008,23,6,8,9.33738988358527,158,0.693281226886978,6.95820709821576,9
2008-06-07,2008,23,6,8,7.29859443381429,159,0.680773409477016,6.82887615199459,4
2008-06-08,2008,23,6,8,2.39042205736041,160,0.668063864213534,6.69992140894758,2
2008-06-09,2008,24,6,8,4.40576443215832,161,0.655156357209085,6.57145018081738,9
2008-06-10,2008,24,6,8,0.81822416279465,162,0.642054713236564,6.44356571829099,3
2008-06-11,2008,24,6,8,2.10878272075206,163,0.628762814595834,6.31636713132999,6
2008-06-12,2008,24,6,8,2.65431152191013,164,0.615284599963328,6.18994932421557,9
2008-06-13,2008,24,6,8,0.992672715801746,165,0.601624063224923,6.0644029449467,2
2008-06-14,2008,24,6,8,0.181639359798282,166,0.587785252292473,5.93981434858237,8
2008-06-15,2008,24,6,8,7.07282387884334,167,0.573772267904325,5.81626557407579,6
2008-06-16,2008,25,6,8,9.69676232663915,168,0.559589262410177,5.69383433411019,3
2008-06-17,2008,25,6,8,3.03047909401357,169,0.545240438540651,5.57259401741125,6
2008-06-18,2008,25,6,8,6.11129548633471,170,0.530730048161933,5.45261370298183,2
2008-06-19,2008,25,6,8,3.06630956474692,171,0.516062391015853,5.33395818567884,8
2008-06-20,2008,25,6,8,2.56294744787738,172,0.501241813445776,5.21668801253103,6
2008-06-21,2008,25,6,8,7.74038350908086,173,0.48627270710869,5.10085952917935,4
2008-06-22,2008,25,6,8,6.2889001192525,174,0.471159507673864,4.98652493580861,5
2008-06-23,2008,26,6,8,7.79050212819129,175,0.455906693508459,4.87373235192986,5
2008-06-24,2008,26,6,8,7.62051343219355,176,0.440518784350495,4.76252588936766,3
2008-06-25,2008,26,6,8,1.30395008949563,177,0.425000339969554,4.6529457328047,2
2008-06-26,2008,26,6,8,9.40088552189991,178,0.409355958815621,4.54502822723734,5
2008-06-27,2008,26,6,8,1.30046911537647,179,0.393590276656467,4.43880597170111,3
2008-06-28,2008,26,6,8,0.926782840397209,180,0.377707965203965,4.33430791863204,6
2008-06-29,2008,26,6,8,5.01411954406649,181,0.361713730729768,4.2315594782408,3
2008-06-30,2008,27,6,8,7.23723731469363,182,0.345612312670734,4.13058262728927,5
2008-07-01,2008,27,7,8,3.68581392569467,183,0.32940848222453,4.03139602167443,6
2008-07-02,2008,27,7,8,3.05386558873579,184,0.313107040935827,3.93401511224169,3
2008-07-03,2008,27,7,8,6.27823762362823,185,0.296712819273491,3.83845226326917,3
2008-07-04,2008,27,7,8,0.240010318811983,186,0.280230675199216,3.74471687308493,4
2008-07-05,2008,27,7,8,3.2775714667514,187,0.263665492728007,3.65281549630126,5
2008-07-06,2008,27,7,8,4.58333269692957,188,0.247022180480936,3.56275196717374,3
2008-07-07,2008,28,7,8,6.04838375002146,189,0.230305670230612,3.47452752361674,2
2008-07-08,2008,28,7,8,9.06134223332629,190,0.213520915439796,3.38814093143227,4
2008-07-09,2008,28,7,8,8.01996821304783,191,0.196672889793576,3.30358860833449,6
2008-07-10,2008,28,7,8,9.76619977504015,192,0.179766585725562,3.22086474737849,5
2008-07-11,2008,28,7,8,1.74275332363322,193,0.162807012938517,3.13996143942788,3
2008-07-12,2008,28,7,8,1.3133375137113,194,0.145799196919875,3.06086879432208,3
2008-07-13,2008,28,7,8,4.4240385456942,195,0.128748177452581,2.98357506043052,5
2008-07-14,2008,29,7,8,7.19703079201281,196,0.111659007121695,2.90806674230667,4
2008-07-15,2008,29,7,8,0.780723551288247,197,0.0945367498171991,2.83432871618047,3
2008-07-16,2008,29,7,8,3.27383384341374,198,0.077386479233463,2.76234434305299,2
2008-07-17,2008,29,7,8,8.22262882255018,199,0.060213277365793,2.69209557918136,4
2008-07-18,2008,29,7,8,3.46831370145082,200,0.0430222330045306,2.62356308376608,5
2008-07-19,2008,29,7,8,1.6627718671225,201,0.0258184402271331,2.5567263236758,0
2008-07-20,2008,29,7,8,7.91603926802054,202,0.0086069968886887,2.49156367506689,3
2008-07-21,2008,30,7,8,4.35364156262949,203,-0.00860699688868801,2.42805252177653,4
2008-07-22,2008,30,7,8,9.07358250813559,204,-0.0258184402271324,2.36616935038843,3
2008-07-23,2008,30,7,8,7.87728347117081,205,-0.0430222330045303,2.30588984188968,2
2008-07-24,2008,30,7,8,4.78184886509553,206,-0.0602132773657928,2.2471889598558,1
2008-07-25,2008,30,7,8,3.23496217140928,207,-0.0773864792334632,2.1900410351183,5
